gene,kmer_cluster,kmer_fisher_pvalue,kmer_fisher_qvalue,cluster_name_original,centroid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,product,Isolate,orthogroup,ampo_positive,mhpa_positive
LWH13-1.2_002980,kmer_cluster_236,0.00181188809936955,0.0265107837697228,cluster.fasta234,centroid=LWH13-1.2_002980;seqs=4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBN7-1.2_002259,kmer_cluster_236,0.00181188809936955,0.0265107837697228,cluster.fasta234,centroid=LWH13-1.2_002980;seqs=4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH11-1.2_001335,kmer_cluster_236,0.00181188809936955,0.0265107837697228,cluster.fasta234,centroid=LWH13-1.2_002980;seqs=4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Root280D1-1-1.1_000044,kmer_cluster_236,0.00181188809936955,0.0265107837697228,cluster.fasta234,centroid=LWH13-1.2_002980;seqs=4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KHB019-1-1.1_000230,kmer_cluster_142,1,1,cluster.fasta235,centroid=KHB019-1-1.1_000230;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBN7-1.2_003686,kmer_cluster_142,1,1,cluster.fasta235,centroid=KHB019-1-1.1_000230;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM3X-1.2_002860,kmer_cluster_142,1,1,cluster.fasta235,centroid=KHB019-1-1.1_000230;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMB2-1.2_003019,kmer_cluster_142,1,1,cluster.fasta235,centroid=KHB019-1-1.1_000230;seqs=19,365.426365892111,0.656242302845865,0.385387706838703,1.70281067922211,0.0886035036920456,0.453941238093494,def;go_function=peptide deformylase activity|0042586||IEA;go_process=cellular protein modification process|0006464||IEA,peptide deformylase,NA,NA,NA,NA
LMI1-1-1.1_000703,kmer_cluster_142,1,1,cluster.fasta235,centroid=KHB019-1-1.1_000230;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMS4-1.2_003202,kmer_cluster_142,1,1,cluster.fasta235,centroid=KHB019-1-1.1_000230;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMX7-1.2_003604,kmer_cluster_142,1,1,cluster.fasta235,centroid=KHB019-1-1.1_000230;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LTA6-1.2_002965,kmer_cluster_142,1,1,cluster.fasta235,centroid=KHB019-1-1.1_000230;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH10-1.2_001199,kmer_cluster_142,1,1,cluster.fasta235,centroid=KHB019-1-1.1_000230;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH11-1.2_002758,kmer_cluster_142,1,1,cluster.fasta235,centroid=KHB019-1-1.1_000230;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH12-1.2_001194,kmer_cluster_142,1,1,cluster.fasta235,centroid=KHB019-1-1.1_000230;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH13-1.2_001554,kmer_cluster_142,1,1,cluster.fasta235,centroid=KHB019-1-1.1_000230;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH3-1.2_002532,kmer_cluster_142,1,1,cluster.fasta235,centroid=KHB019-1-1.1_000230;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH7-1.2_000770,kmer_cluster_142,1,1,cluster.fasta235,centroid=KHB019-1-1.1_000230;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWO12-1.2_001416,kmer_cluster_142,1,1,cluster.fasta235,centroid=KHB019-1-1.1_000230;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWO13-1.2_002705,kmer_cluster_142,1,1,cluster.fasta235,centroid=KHB019-1-1.1_000230;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leaf320-1-1.1_003442,kmer_cluster_142,1,1,cluster.fasta235,centroid=KHB019-1-1.1_000230;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Root166-1-1.1_001869,kmer_cluster_142,1,1,cluster.fasta235,centroid=KHB019-1-1.1_000230;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Root280D1-1-1.1_002286,kmer_cluster_142,1,1,cluster.fasta235,centroid=KHB019-1-1.1_000230;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMI12-1-1.1_001898,kmer_cluster_237,0.255060728744939,0.779196511990034,cluster.fasta236,centroid=LMI12-1-1.1_001898;seqs=5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWS13-1.2_002526,kmer_cluster_237,0.255060728744939,0.779196511990034,cluster.fasta236,centroid=LMI12-1-1.1_001898;seqs=5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH3-1.2_000798,kmer_cluster_237,0.255060728744939,0.779196511990034,cluster.fasta236,centroid=LMI12-1-1.1_001898;seqs=5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH7-1.2_002756,kmer_cluster_237,0.255060728744939,0.779196511990034,cluster.fasta236,centroid=LMI12-1-1.1_001898;seqs=5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leaf288-1-1.1_000357,kmer_cluster_237,0.255060728744939,0.779196511990034,cluster.fasta236,centroid=LMI12-1-1.1_001898;seqs=5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBN7-1.2_001110,kmer_cluster_82,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta237,centroid=LBN7-1.2_001110;seqs=13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM3X-1.2_001928,kmer_cluster_82,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta237,centroid=LBN7-1.2_001110;seqs=13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMB2-1.2_002087,kmer_cluster_82,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta237,centroid=LBN7-1.2_001110;seqs=13,416.530702180983,1.76144477873999,0.479869897910814,3.67067154328435,0.000241914047569802,0.0169642225858323,NA,flavin reductase family protein,NA,NA,NA,NA
LMS4-1.2_002667,kmer_cluster_82,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta237,centroid=LBN7-1.2_001110;seqs=13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMX7-1.2_002672,kmer_cluster_82,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta237,centroid=LBN7-1.2_001110;seqs=13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LTA6-1.2_001946,kmer_cluster_82,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta237,centroid=LBN7-1.2_001110;seqs=13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH10-1.2_002697,kmer_cluster_82,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta237,centroid=LBN7-1.2_001110;seqs=13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH11-1.2_000153,kmer_cluster_82,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta237,centroid=LBN7-1.2_001110;seqs=13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH12-1.2_002143,kmer_cluster_82,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta237,centroid=LBN7-1.2_001110;seqs=13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH13-1.2_002529,kmer_cluster_82,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta237,centroid=LBN7-1.2_001110;seqs=13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWO12-1.2_002444,kmer_cluster_82,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta237,centroid=LBN7-1.2_001110;seqs=13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWO13-1.2_001704,kmer_cluster_82,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta237,centroid=LBN7-1.2_001110;seqs=13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWO14-1.2_002454,kmer_cluster_82,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta237,centroid=LBN7-1.2_001110;seqs=13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBN7-1.2_000019,kmer_cluster_156,1,1,cluster.fasta238,centroid=LBN7-1.2_000019;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM3X-1.2_003296,kmer_cluster_156,1,1,cluster.fasta238,centroid=LBN7-1.2_000019;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMB2-1.2_003453,kmer_cluster_156,1,1,cluster.fasta238,centroid=LBN7-1.2_000019;seqs=19,2137.59326307321,1.55314486733548,0.701979766177255,2.21252084770673,0.0269306973428687,0.256069851005921,frr;go_component=cytoplasm|0005737||IEA;go_function=translation factor activity%2C RNA binding|0008135||IEA;go_process=translation|0006412||IEA,ribosome recycling factor,NA,NA,NA,NA
LMI1-1-1.1_000571,kmer_cluster_156,1,1,cluster.fasta238,centroid=LBN7-1.2_000019;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMS4-1.2_003526,kmer_cluster_156,1,1,cluster.fasta238,centroid=LBN7-1.2_000019;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMX7-1.2_000350,kmer_cluster_156,1,1,cluster.fasta238,centroid=LBN7-1.2_000019;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LTA6-1.2_003286,kmer_cluster_156,1,1,cluster.fasta238,centroid=LBN7-1.2_000019;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH11-1.2_003100,kmer_cluster_156,1,1,cluster.fasta238,centroid=LBN7-1.2_000019;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH12-1.2_000873,kmer_cluster_156,1,1,cluster.fasta238,centroid=LBN7-1.2_000019;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH13-1.2_001150,kmer_cluster_156,1,1,cluster.fasta238,centroid=LBN7-1.2_000019;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH3-1.2_002680,kmer_cluster_156,1,1,cluster.fasta238,centroid=LBN7-1.2_000019;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH7-1.2_000615,kmer_cluster_156,1,1,cluster.fasta238,centroid=LBN7-1.2_000019;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWO12-1.2_001080,kmer_cluster_156,1,1,cluster.fasta238,centroid=LBN7-1.2_000019;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWO13-1.2_003045,kmer_cluster_156,1,1,cluster.fasta238,centroid=LBN7-1.2_000019;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWO14-1.2_000138,kmer_cluster_156,1,1,cluster.fasta238,centroid=LBN7-1.2_000019;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leaf159-1-1.1_000625,kmer_cluster_156,1,1,cluster.fasta238,centroid=LBN7-1.2_000019;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leaf179-1-1.1_002606,kmer_cluster_156,1,1,cluster.fasta238,centroid=LBN7-1.2_000019;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leaf320-1-1.1_000775,kmer_cluster_156,1,1,cluster.fasta238,centroid=LBN7-1.2_000019;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leaf436-1-1.1_002066,kmer_cluster_156,1,1,cluster.fasta238,centroid=LBN7-1.2_000019;seqs=19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM3X-1.2_001564,kmer_cluster_53,0.000282131244638606,0.0052288324006355,cluster.fasta239,centroid=LM3X-1.2_001564;seqs=3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMB2-1.2_001723,kmer_cluster_53,0.000282131244638606,0.0052288324006355,cluster.fasta239,centroid=LM3X-1.2_001564;seqs=3,270.519719870253,-0.0354881551560847,0.232513396648776,-0.152628432028334,0.878691302175349,0.935789800428588,NA,MarR family winged helix-turn-helix transcriptional regulator,NA,NA,NA,NA
LMX7-1.2_002308,kmer_cluster_53,0.000282131244638606,0.0052288324006355,cluster.fasta239,centroid=LM3X-1.2_001564;seqs=3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWO12-1.2_002709,kmer_cluster_62,1,1,cluster.fasta24,centroid=LWO12-1.2_002709;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Root280D1-1-1.1_003413,kmer_cluster_62,1,1,cluster.fasta24,centroid=LWO12-1.2_002709;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMS4-1.2_001877,kmer_cluster_62,1,1,cluster.fasta24,centroid=LWO12-1.2_002709;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LTA6-1.2_001582,kmer_cluster_62,1,1,cluster.fasta24,centroid=LWO12-1.2_002709;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH12-1.2_002494,kmer_cluster_62,1,1,cluster.fasta24,centroid=LWO12-1.2_002709;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWO13-1.2_001327,kmer_cluster_62,1,1,cluster.fasta24,centroid=LWO12-1.2_002709;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM3X-1.2_001719,kmer_cluster_62,1,1,cluster.fasta24,centroid=LWO12-1.2_002709;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMB2-1.2_001878,kmer_cluster_62,1,1,cluster.fasta24,centroid=LWO12-1.2_002709;seqs=16,1225.28125568043,0.359234576768526,0.290451939857638,1.23681245490941,0.216156717079205,0.631086013706547,NA,ABC transporter ATP-binding protein/permease,NA,NA,NA,NA
LMX7-1.2_002463,kmer_cluster_62,1,1,cluster.fasta24,centroid=LWO12-1.2_002709;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBN7-1.2_002450,kmer_cluster_62,1,1,cluster.fasta24,centroid=LWO12-1.2_002709;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH11-1.2_001527,kmer_cluster_62,1,1,cluster.fasta24,centroid=LWO12-1.2_002709;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWO14-1.2_002225,kmer_cluster_62,1,1,cluster.fasta24,centroid=LWO12-1.2_002709;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWS13-1.2_002190,kmer_cluster_62,1,1,cluster.fasta24,centroid=LWO12-1.2_002709;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH3-1.2_000431,kmer_cluster_62,1,1,cluster.fasta24,centroid=LWO12-1.2_002709;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leaf288-1-1.1_003799,kmer_cluster_62,1,1,cluster.fasta24,centroid=LWO12-1.2_002709;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMI12-1-1.1_001442,kmer_cluster_62,1,1,cluster.fasta24,centroid=LWO12-1.2_002709;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBN7-1.2_000112,kmer_cluster_164,1,1,cluster.fasta240,centroid=LBN7-1.2_000112;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH11-1.2_003192,kmer_cluster_164,1,1,cluster.fasta240,centroid=LBN7-1.2_000112;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KHB019-1-1.1_000602,kmer_cluster_164,1,1,cluster.fasta240,centroid=LBN7-1.2_000112;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM3X-1.2_003384,kmer_cluster_164,1,1,cluster.fasta240,centroid=LBN7-1.2_000112;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMB2-1.2_003541,kmer_cluster_164,1,1,cluster.fasta240,centroid=LBN7-1.2_000112;seqs=16,505.384513166787,0.990023093108505,0.606361030532591,1.63272875936458,0.102526056020765,0.479975945154234,ilvN;go_function=acetolactate synthase regulator activity|1990610||IEA;go_process=branched-chain amino acid biosynthetic process|0009082||IEA,acetolactate synthase small subunit,NA,NA,NA,NA
LMS4-1.2_003642,kmer_cluster_164,1,1,cluster.fasta240,centroid=LBN7-1.2_000112;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMX7-1.2_000438,kmer_cluster_164,1,1,cluster.fasta240,centroid=LBN7-1.2_000112;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LTA6-1.2_003395,kmer_cluster_164,1,1,cluster.fasta240,centroid=LBN7-1.2_000112;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH10-1.2_001644,kmer_cluster_164,1,1,cluster.fasta240,centroid=LBN7-1.2_000112;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH12-1.2_000764,kmer_cluster_164,1,1,cluster.fasta240,centroid=LBN7-1.2_000112;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH13-1.2_001061,kmer_cluster_164,1,1,cluster.fasta240,centroid=LBN7-1.2_000112;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWO12-1.2_000967,kmer_cluster_164,1,1,cluster.fasta240,centroid=LBN7-1.2_000112;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWO13-1.2_003161,kmer_cluster_164,1,1,cluster.fasta240,centroid=LBN7-1.2_000112;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWO14-1.2_000266,kmer_cluster_164,1,1,cluster.fasta240,centroid=LBN7-1.2_000112;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leaf159-1-1.1_000722,kmer_cluster_164,1,1,cluster.fasta240,centroid=LBN7-1.2_000112;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leaf320-1-1.1_000685,kmer_cluster_164,1,1,cluster.fasta240,centroid=LBN7-1.2_000112;seqs=16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWO12-1.2_003126,kmer_cluster_46,0.255060728744939,0.779196511990034,cluster.fasta241,centroid=LWO12-1.2_003126;seqs=11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM3X-1.2_001264,kmer_cluster_46,0.255060728744939,0.779196511990034,cluster.fasta241,centroid=LWO12-1.2_003126;seqs=11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMB2-1.2_001423,kmer_cluster_46,0.255060728744939,0.779196511990034,cluster.fasta241,centroid=LWO12-1.2_003126;seqs=11,173.464756614137,0.119428817330225,0.1484028016942,0.804761203742776,0.420957493513302,0.772691693551898,NA,DciA family protein,NA,NA,NA,NA
LMX7-1.2_002009,kmer_cluster_46,0.255060728744939,0.779196511990034,cluster.fasta241,centroid=LWO12-1.2_003126;seqs=11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBN7-1.2_001928,kmer_cluster_46,0.255060728744939,0.779196511990034,cluster.fasta241,centroid=LWO12-1.2_003126;seqs=11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH11-1.2_001004,kmer_cluster_46,0.255060728744939,0.779196511990034,cluster.fasta241,centroid=LWO12-1.2_003126;seqs=11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Root280D1-1-1.1_000261,kmer_cluster_46,0.255060728744939,0.779196511990034,cluster.fasta241,centroid=LWO12-1.2_003126;seqs=11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMS4-1.2_001530,kmer_cluster_46,0.255060728744939,0.779196511990034,cluster.fasta241,centroid=LWO12-1.2_003126;seqs=11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LTA6-1.2_001232,kmer_cluster_46,0.255060728744939,0.779196511990034,cluster.fasta241,centroid=LWO12-1.2_003126;seqs=11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH12-1.2_002822,kmer_cluster_46,0.255060728744939,0.779196511990034,cluster.fasta241,centroid=LWO12-1.2_003126;seqs=11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWO13-1.2_000968,kmer_cluster_46,0.255060728744939,0.779196511990034,cluster.fasta241,centroid=LWO12-1.2_003126;seqs=11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMS4-1.2_003194,kmer_cluster_141,1,1,cluster.fasta242,centroid=LMS4-1.2_003194;seqs=14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LTA6-1.2_002957,kmer_cluster_141,1,1,cluster.fasta242,centroid=LMS4-1.2_003194;seqs=14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH12-1.2_001202,kmer_cluster_141,1,1,cluster.fasta242,centroid=LMS4-1.2_003194;seqs=14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH3-1.2_002541,kmer_cluster_141,1,1,cluster.fasta242,centroid=LMS4-1.2_003194;seqs=14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWO13-1.2_002697,kmer_cluster_141,1,1,cluster.fasta242,centroid=LMS4-1.2_003194;seqs=14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBN7-1.2_003675,kmer_cluster_141,1,1,cluster.fasta242,centroid=LMS4-1.2_003194;seqs=14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH11-1.2_002747,kmer_cluster_141,1,1,cluster.fasta242,centroid=LMS4-1.2_003194;seqs=14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH13-1.2_001561,kmer_cluster_141,1,1,cluster.fasta242,centroid=LMS4-1.2_003194;seqs=14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWO12-1.2_001424,kmer_cluster_141,1,1,cluster.fasta242,centroid=LMS4-1.2_003194;seqs=14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leaf159-1-1.1_000234,kmer_cluster_141,1,1,cluster.fasta242,centroid=LMS4-1.2_003194;seqs=14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leaf320-1-1.1_003435,kmer_cluster_141,1,1,cluster.fasta242,centroid=LMS4-1.2_003194;seqs=14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM3X-1.2_002853,kmer_cluster_141,1,1,cluster.fasta242,centroid=LMS4-1.2_003194;seqs=14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMB2-1.2_003012,kmer_cluster_141,1,1,cluster.fasta242,centroid=LMS4-1.2_003194;seqs=14,363.063245507739,0.982291783472115,0.503550360840744,1.95073196220542,0.0510889391379798,0.346704373262984,NA,glutathione peroxidase,NA,NA,NA,NA
LMX7-1.2_003597,kmer_cluster_141,1,1,cluster.fasta242,centroid=LMS4-1.2_003194;seqs=14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH7-1.2_000761,kmer_cluster_238,0.205516542977843,0.723210113263803,cluster.fasta243,centroid=LWH7-1.2_000761;seqs=1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Root61-1-1.1_000422,kmer_cluster_239,0.63088594667542,1,cluster.fasta244,centroid=Root61-1-1.1_000422;seqs=1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBN7-1.2_003069,kmer_cluster_108,1,1,cluster.fasta245,centroid=LBN7-1.2_003069;seqs=15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM3X-1.2_002327,kmer_cluster_108,1,1,cluster.fasta245,centroid=LBN7-1.2_003069;seqs=15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMB2-1.2_002486,kmer_cluster_108,1,1,cluster.fasta245,centroid=LBN7-1.2_003069;seqs=15,841.759171211611,0.952888995117745,0.516346304950853,1.84544555849672,0.064972751048803,0.390897293248915,NA,CarD family transcriptional regulator,NA,NA,NA,NA
LMS4-1.2_002508,kmer_cluster_108,1,1,cluster.fasta245,centroid=LBN7-1.2_003069;seqs=15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMX7-1.2_003071,kmer_cluster_108,1,1,cluster.fasta245,centroid=LBN7-1.2_003069;seqs=15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LTA6-1.2_002330,kmer_cluster_108,1,1,cluster.fasta245,centroid=LBN7-1.2_003069;seqs=15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH10-1.2_000529,kmer_cluster_108,1,1,cluster.fasta245,centroid=LBN7-1.2_003069;seqs=15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH11-1.2_002143,kmer_cluster_108,1,1,cluster.fasta245,centroid=LBN7-1.2_003069;seqs=15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH12-1.2_001782,kmer_cluster_108,1,1,cluster.fasta245,centroid=LBN7-1.2_003069;seqs=15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH3-1.2_003310,kmer_cluster_108,1,1,cluster.fasta245,centroid=LBN7-1.2_003069;seqs=15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWH7-1.2_004046,kmer_cluster_108,1,1,cluster.fasta245,centroid=LBN7-1.2_003069;seqs=15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWO12-1.2_002011,kmer_cluster_108,1,1,cluster.fasta245,centroid=LBN7-1.2_003069;seqs=15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LWO13-1.2_002085,kmer_cluster_108,1,1,cluster.fasta245,centroid=LBN7-1.2_003069;seqs=15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leaf288-1-1.1_002543,kmer_cluster_108,1,1,cluster.fasta245,centroid=LBN7-1.2_003069;seqs=15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
