"gene","LMB2_D1","LMB2_D2","LMB2_D4","LMB2_D5","LMB2_D6","LMB2_M1","LMB2_M2","LMB2_M3","LMB2_M5","LMB2_M7","symbol","product"
"LMB2-1.2_000699",102.402980692708,98.4584027867606,79.3646871760512,106.584099344206,112.657810940063,130.411210254383,116.863913902936,98.3665189285211,23.0528388151115,30.589984183466,NA,"ACT domain-containing protein"
"LMB2-1.2_000700",139.034941265709,146.456874145306,123.582155745565,141.83883989652,167.436379562295,157.199969019956,143.893662696813,133.831998542206,66.8532325638234,49.4145898348298,NA,NA
"LMB2-1.2_000701",630.236230767314,643.671808218447,566.89062268608,547.678295091765,749.329476436197,675.606608428463,738.548136162093,591.537433556549,774.575384187747,781.221134531594,NA,NA
"LMB2-1.2_000702",750.122647188045,873.8183247325,705.211934621483,753.467594594808,926.067877085286,822.50320869243,1039.85033595266,833.773350917941,982.050933523751,948.289509687447,NA,NA
"LMB2-1.2_000703",234.777565490598,254.761117210743,219.953561602199,242.683795429884,290.429769487685,272.59769908704,343.436808204547,252.942477244769,191.338562165426,268.250630531933,NA,NA
"LMB2-1.2_000704",1359.54526399343,1736.56007915149,1487.52099392827,1320.00307649363,1824.22969091019,1560.8131755502,1950.11687621702,1476.83610391324,2646.4658959748,2324.83879794342,NA,"DUF1998 domain-containing protein"
"LMB2-1.2_000705",237.27519916603,292.913748290613,244.896749000387,260.721104549673,383.449980355626,348.842627881363,374.441520056346,294.430396792852,170.591007231825,157.656072330171,NA,"PD-(D/E)XK nuclease family protein"
"LMB2-1.2_000706",431.25808129124,509.522234421486,439.907123204398,422.237008940507,531.2487598458,542.840342458425,577.164636010419,486.479314700917,456.446208539208,371.785961614434,NA,"DUF4338 domain-containing protein"
"LMB2-1.2_000707",307.208942078123,409.833101599891,306.120936250483,304.994499661881,376.215075065897,394.177450407718,464.275685165406,404.172635597461,421.866950316541,468.262065577673,NA,"ATP-binding protein"
"LMB2-1.2_000708",102.402980692708,158.764174493651,114.511905782588,113.962998529574,190.174653330014,174.274122958453,143.098670085228,124.463758644251,50.7162453932453,21.1776813577842,NA,NA
"LMB2-1.2_000709",100.737891575753,97.2276727519261,107.709218310355,102.48471090789,139.530316301913,155.728059197672,116.068921291352,112.418878775453,53.0215292747565,2.35307570642047,NA,"helix-turn-helix transcriptional regulator"
"LMB2-1.2_000710",218.959218879529,225.223596374715,196.144155449384,235.304896244516,260.456590430237,287.905561238796,293.352273674717,259.634077171879,124.485329601602,77.6514983118754,NA,"ATP-binding protein"
"LMB2-1.2_000711",282.232605323804,412.29456166956,284.579092588412,310.733643472723,397.919790935084,419.494299351007,409.421194966069,337.256636326358,89.9060713789349,35.296135596307,NA,"DDE-type integrase/transposase/recombinase"
"LMB2-1.2_000712",76.5940993799114,73.8438020900705,53.2877185324915,63.1305819192603,76.4832844914187,76.833692723237,81.8842389932138,44.8337195116389,29.968690459645,25.8838327706251,NA,NA
"LMB2-1.2_000713",143.197664058095,142.764684040803,159.863155597475,151.677372143677,197.409558619743,192.231422790321,201.928123342488,155.245118308959,32.2739743411561,25.8838327706251,NA,"TnsA-like heteromeric transposase endonuclease subunit"
"LMB2-1.2_000714",170.671634487846,179.686585085838,147.391561898381,169.714681263466,182.939748040285,188.698839216839,207.493071623581,166.620838185046,156.759303942758,112.947633908182,NA,"MarR family transcriptional regulator"
"LMB2-1.2_000715",1004.04873752362,959.969427170916,1071.42327687669,914.16362129838,793.772466073102,617.024597501551,748.883040112693,716.0011922008,2388.27410124555,2684.85938102575,NA,"flotillin"
"LMB2-1.2_000716",651.049844729247,599.365526964405,519.271810380449,591.13181251671,608.765602235752,762.74366990769,542.184961100697,699.941352375735,255.886510847738,155.302996623751,"hrpB;go_function=helicase activity|0004386||IEA;go_process=nucleobase-containing compound metabolic process|0006139||IEA","ATP-dependent helicase HrpB"
"LMB2-1.2_000717",198.145604917597,225.223596374715,205.214405412361,202.509788753991,235.651200865452,268.181969620187,259.962583988164,242.235917361392,103.737774668002,75.2984226054549,NA,"ABC transporter permease"
"LMB2-1.2_000718",165.676367136982,155.071984389148,180.271218014173,182.012846572413,175.704842750556,208.422430835447,217.82797557418,208.10875773313,119.87476183858,70.5922711926139,NA,"ABC transporter ATP-binding protein"
"LMB2-1.2_000719",193.150337566733,217.839216165708,179.137436768801,169.714681263466,219.114274488929,210.188722622189,231.342849971119,231.529357478016,221.307252625071,195.305283632899,NA,"AAA family ATPase"
"LMB2-1.2_000720",465.392408188809,446.755002644926,400.224779616372,475.52905861261,441.329222673457,572.572920868567,456.32575904956,555.402793950153,401.11939538294,343.549053137388,NA,"L-serine ammonia-lyase%2C iron-sulfur-dependent%2C subunit alpha"
"LMB2-1.2_000721",340.510724417215,297.836668429951,335.599248630159,273.019269858619,281.12774840089,269.653879442472,479.380544785514,401.495995626617,1065.04115325815,1425.9638780908,NA,"hypothetical protein"
"LMB2-1.2_000722",2461.83425941737,2978.36668429951,3426.28692351467,3141.77129759228,2509.47857763736,1788.37043407534,5708.04695117743,5899.98365573313,21879.4493194223,28926.3596590268,NA,"FAD-binding protein"
"LMB2-1.2_000723",248.930822984712,239.992356792729,208.615749148477,239.404284680831,208.778695503602,324.997688760359,231.342849971119,302.460316705385,131.401181246136,101.18225537608,NA,"LysR family transcriptional regulator"
"LMB2-1.2_000724",258.088813127962,267.068417559088,238.094061528154,274.659025233146,260.456590430237,310.86735446643,302.892185013733,259.634077171879,99.1272069049795,42.3553627155684,NA,"methionine synthase"
"LMB2-1.2_000725",234.777565490598,228.915786479218,212.017092884594,232.845263182726,256.322358836106,300.269603745984,275.067443608272,210.116237711263,103.737774668002,58.8268926605116,NA,"DUF1852 domain-containing protein"
"LMB2-1.2_000726",203.140872268461,235.069436653391,200.679280430872,256.621716113357,292.49688528475,298.797693923699,301.302199790563,242.905077354103,149.843452298225,28.2369084770456,NA,"LysR family transcriptional regulator"
"LMB2-1.2_000727",395.458665276716,471.369603341616,393.42209214414,459.951382554611,515.74539136781,517.523493515137,484.945493066606,417.555835451682,182.117426639381,72.9453468990344,NA,"tripartite tricarboxylate transporter permease"
"LMB2-1.2_000728",155.685832435255,166.148554702659,147.391561898381,156.596638267256,173.637726953491,170.741539384971,126.403825241951,146.546038403715,46.105677630223,21.1776813577842,NA,"tripartite tricarboxylate transporter TctB family protein"
"LMB2-1.2_000729",297.218407376395,296.605938395116,284.579092588412,297.615600476513,330.738527530459,335.301057516348,280.632391889364,327.888396428404,149.843452298225,82.3576497247163,NA,"tripartite tricarboxylate transporter substrate binding protein"
"LMB2-1.2_000730",318.032021338328,327.374189265979,309.5222799866,384.522635326404,319.3693906466,429.797668106996,353.771712155147,400.157675641195,156.759303942758,91.7699525503981,NA,"ATP-binding protein"
"LMB2-1.2_000731",188.155070215869,201.839725712859,159.863155597475,195.950767255886,220.147832387462,251.10781568169,221.007946020519,215.469517652951,78.3796519713792,37.6492113027274,NA,"response regulator"
"LMB2-1.2_000732",22.478703078887,34.4604409753662,22.6756249074432,35.2547405523142,23.7718316662518,33.8539259125374,45.3145788603222,28.7738796865742,6.91585164453346,0,NA,NA
"LMB2-1.2_000733",261.418991361871,232.607976583722,239.227842773526,286.957190542092,241.852548256648,318.226903577851,327.536955972855,309.821076625206,587.847389785344,522.382806825343,NA,"asparagine synthase"
"LMB2-1.2_000734",273.907159739031,249.838197071405,302.719592514367,314.013154221775,306.966695864208,342.071842698856,293.352273674717,339.264116304491,129.095897364625,84.7107254311368,NA,"SDR family NAD(P)-dependent oxidoreductase"
"LMB2-1.2_000735",185.657436540437,225.223596374715,224.488686583688,240.224162368095,221.181390285995,279.957248198461,207.493071623581,266.9948370917,152.148736179736,98.8291796696595,NA,"hypothetical protein"
"LMB2-1.2_000736",49.1201289501606,60.3057717068909,64.6255309862131,61.4908265447341,59.9463581148957,50.0449339576639,47.699556695076,44.8337195116389,53.0215292747565,35.296135596307,NA,"hypothetical protein"
"LMB2-1.2_000737",970.746955184529,915.663145916874,982.988339737663,928.101541981853,914.698740201426,780.700969739558,702.773468640786,765.519031661416,839.123332870059,743.571923228867,NA,"heavy metal translocating P-type ATPase"
"LMB2-1.2_000738",111.560970835958,179.686585085838,123.582155745565,162.335782078098,111.62425304153,54.4606634245166,59.624445868845,64.2393593002587,172.896291113336,277.662933357615,NA,"heavy-metal-associated domain-containing protein"
"LMB2-1.2_000739",193.98288212521,198.147535608356,191.609030467895,223.826608622832,152.966568982837,185.460637607813,151.048596201074,152.568478338114,237.444239795649,228.248343522785,NA,"GntR family transcriptional regulator"
"LMB2-1.2_000740",186.489981098915,157.533444458817,163.264499333591,195.130889568623,156.067242678435,199.002207972828,171.718404102274,209.447077718552,205.170265454492,282.369084770456,NA,"NAD(P)-binding domain-containing protein"
"LMB2-1.2_000741",262.251535920349,246.146006966902,261.903467680969,228.745874746411,243.919664053714,258.761746757568,240.087768698549,238.220957405126,322.739743411561,324.724447486024,NA,"GNAT family N-acetyltransferase"
"LMB2-1.2_000742",94.9100796664119,126.765193587954,131.518624463171,135.279818398415,76.4832844914187,107.743798991206,90.6291577206444,102.381478884787,103.737774668002,136.478390972387,NA,"SUF system NifU family Fe-S cluster assembly protein"
"LMB2-1.2_000743",472.885309215105,388.910691007704,448.977373167375,395.181045260824,408.255369920411,464.534739912904,416.57612847033,459.043754999765,424.172234198052,430.612854274945,NA,"SufS family cysteine desulfurase"
"LMB2-1.2_000744",244.768100192326,230.146516514053,225.62246782906,257.44159380062,301.798906371544,338.539259125374,273.477458385102,335.249156348225,242.054807558671,185.892980807217,NA,"LysE family translocator"
"LMB2-1.2_000745",241.437921958416,275.68352780293,267.57237390783,282.857802105777,273.892843111162,319.698813400136,338.666852535039,278.370556967788,299.68690459645,136.478390972387,NA,"DUF1206 domain-containing protein"
"LMB2-1.2_000746",154.853287876777,216.608486130873,156.461811861358,200.870033379465,208.778695503602,243.453884605812,230.547857359534,190.041437929932,110.653626312535,65.886119779773,NA,"GyrI-like domain-containing protein"
"LMB2-1.2_000747",113.226059952912,134.149573796961,85.033593402912,109.043732405995,127.12762151952,126.878626680901,112.888950845013,114.426358753586,78.3796519713792,75.2984226054549,NA,NA
"LMB2-1.2_000748",218.959218879529,220.300676235377,241.49540526427,230.385630120937,269.758611517031,233.150515849823,267.117517492426,235.544317434282,205.170265454492,167.068375155853,NA,"GyrI-like domain-containing protein"
"LMB2-1.2_000749",122.384050096163,123.073003483451,151.926686879869,126.261163838521,159.167916374034,150.429183837449,155.023559258997,142.531078447449,87.6007874974238,105.888406788921,NA,"VanZ family protein"
"LMB2-1.2_000750",338.013090741783,296.605938395116,346.937061083881,339.429362526932,383.449980355626,432.447105787108,360.131653047824,364.023036034799,126.790613483113,105.888406788921,NA,"ROK family transcriptional regulator"
"LMB2-1.2_000751",338.84563530026,335.989299509821,285.712873833784,332.050463341564,339.006990718721,402.420145412509,372.056542221593,394.804395699507,140.62231677218,124.713012440285,"xylA;go_function=xylose isomerase activity|0009045||IEA;go_process=D-xylose metabolic process|0042732||IEA","xylose isomerase"
"LMB2-1.2_000752",348.836170001988,311.37469881313,290.247998815273,295.155967414724,305.933137965675,426.853848462428,293.352273674717,370.71463596191,126.790613483113,101.18225537608,"xylB;go_function=xylulokinase activity|0004856||IEA,protein binding|0005515||IEA;go_process=xylulose metabolic process|0005997||IEA,D-xylose metabolic process|0042732||IEA","xylulokinase"
"LMB2-1.2_000753",268.07934782969,279.375717907433,269.839936398574,301.714988912829,316.268716951002,398.59317987457,367.286586552085,354.654796136845,99.1272069049795,58.8268926605116,NA,"Gfo/Idh/MocA family oxidoreductase"
"LMB2-1.2_000754",94.0775351079346,136.61103386663,99.7727495927501,101.664833220627,91.986652969409,119.224695605023,96.1941060017366,93.6823989795439,25.3581226966227,30.589984183466,NA,"cupin domain-containing protein"
"LMB2-1.2_000755",298.050951934873,343.373679718828,309.5222799866,351.727527835879,405.154696224813,391.822394692063,393.521342734377,387.443635779685,119.87476183858,120.006861027444,NA,"Gfo/Idh/MocA family oxidoreductase"
"LMB2-1.2_000756",293.055684584009,265.837687524254,306.120936250483,314.833031909039,320.402948545132,394.177450407718,376.8264978911,382.090355837997,159.064587824269,110.594558201762,NA,"LacI family transcriptional regulator"
"LMB2-1.2_000757",357.994160145238,338.45075957949,337.866811120904,348.448017086827,289.396211589152,283.195449807487,262.347561822918,290.415436836586,532.520576629076,602.387380843639,NA,"phosphoglycerate dehydrogenase"
"LMB2-1.2_000758",144.030208616572,203.070455747694,187.073905486406,214.807954062938,205.678021808004,250.813433717233,201.133130730904,165.951678192335,129.095897364625,112.947633908182,NA,"TetR/AcrR family transcriptional regulator"
"LMB2-1.2_000759",559.469943296744,492.292013933803,641.720184880642,571.454748022396,473.36951752797,468.067323486386,593.859480853696,595.552393512815,1509.9609423898,2033.05741034728,NA,"Gfo/Idh/MocA family oxidoreductase"
"LMB2-1.2_000760",392.961031601284,383.987770868366,429.703091996049,359.92630470851,348.309011805515,321.759487151333,354.566704766732,455.69795503621,1129.58910194046,1414.1984995587,NA,"sugar phosphate isomerase/epimerase"
"LMB2-1.2_000761",187.322525657392,179.686585085838,172.334749296568,153.317127518204,222.214948184527,231.089842098625,213.058019904673,224.168597558194,325.045027293072,320.018296073183,NA,"VOC family protein"
"LMB2-1.2_000762",411.277011887785,423.371131983071,448.977373167375,433.715296562191,443.396338470522,376.514532540307,389.546379676454,392.796915721373,806.849358528903,818.870345834322,NA,"NAD-dependent epimerase/dehydratase family protein"
"LMB2-1.2_000763",154.853287876777,148.918334214975,148.525343143753,109.043732405995,114.724926737128,78.5999845099781,143.098670085228,123.79459865154,318.129175648539,291.781387596138,NA,NA
"LMB2-1.2_000764",190.652703891301,211.685565991535,192.742811713267,223.826608622832,202.577348112406,243.159502641355,248.037694814395,262.310717142723,136.011749009158,110.594558201762,NA,"ROK family protein"
"LMB2-1.2_000765",244.768100192326,257.222577280412,253.966998963364,274.659025233146,261.490148328769,294.97072838576,290.172303228379,280.378036945921,195.949129928448,244.719873467728,NA,"SIS domain-containing protein"
"LMB2-1.2_000766",358.826704703715,371.680470520021,337.866811120904,356.646793959458,465.101054339708,434.507779538306,473.020603892837,453.690475058077,456.446208539208,404.72902150432,NA,"GMC family oxidoreductase"
"LMB2-1.2_000767",238.107743724507,248.607467036571,232.425155301293,264.000615298725,247.020337749312,247.575232108208,345.026793427716,285.062156894898,684.669312808812,771.808831705913,NA,"DeoR/GlpR family DNA-binding transcription regulator"
"LMB2-1.2_000768",370.482328522397,303.990318604123,302.719592514367,321.392053407144,457.86614904998,448.932495796691,457.915744272729,388.112795772396,156.759303942758,37.6492113027274,NA,"APC family permease"
"LMB2-1.2_000769",26.6414258712735,57.8443116372219,20.4080624166989,21.3168198688412,39.275200144242,34.1483078769942,51.674519752999,34.1271596282624,4.6105677630223,0,NA,NA
"LMB2-1.2_000770",277.23733797294,281.837177977102,257.36834269948,309.093888098197,320.402948545132,327.352744476014,302.892185013733,315.174356566894,186.727994402403,143.537618091648,NA,"LacI family transcriptional regulator"
"LMB2-1.2_000771",230.614842698211,264.606957489419,234.692717792037,236.944651619042,324.537180139263,334.712293587435,336.281874700286,281.716356931343,119.87476183858,58.8268926605116,"rhaI;go_function=L-rhamnose isomerase activity|0008740||IEA;go_process=rhamnose metabolic process|0019299||IEA","L-rhamnose isomerase"
"LMB2-1.2_000772",314.701843104419,372.911200554856,333.331686139415,362.3859377703,407.221812021878,420.671827208834,420.551091528253,393.466075714085,115.264194075558,40.0022870091479,NA,"sugar ABC transporter ATP-binding protein"
"LMB2-1.2_000773",205.638505943893,254.761117210743,226.756249074432,243.503673117147,318.335832748067,300.858367674897,275.067443608272,287.738796865742,73.7690842083569,28.2369084770456,NA,"ABC transporter permease"
"LMB2-1.2_000774",257.256268569485,238.761626757894,212.017092884594,268.100003735041,316.268716951002,312.339264288714,299.712214567394,266.325677098989,101.432490786491,30.589984183466,NA,"ABC transporter permease"
"LMB2-1.2_000775",233.112476373643,294.144478325447,225.62246782906,254.162083051568,308.00025376274,319.110049471222,255.987620930241,211.454557696685,154.454020061247,98.8291796696595,"rhaS;go_component=outer membrane-bounded periplasmic space|0030288||IEA,anchored component of external side of plasma membrane|0031362||IEA,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA;go_function=rhamnose transmembrane transporter activity|0015153||IEA,rhamnose binding|0033296||IEA;go_process=rhamnose transmembrane transport|0015762||IEA","rhamnose ABC transporter substrate-binding protein"
"LMB2-1.2_000776",341.343268975692,374.14193058969,314.057404968088,396.000922948088,453.731917455849,459.824628481595,518.335182753159,465.735354926876,129.095897364625,51.7676655412502,NA,"L-fucose/L-arabinose isomerase family protein"
"LMB2-1.2_000777",70.7662874705703,97.2276727519261,73.6957809491904,86.9070348498908,96.1208845635397,75.6561648654096,97.7840912249058,62.9010393148366,59.9373809192899,28.2369084770456,NA,"L-rhamnose mutarotase"
"LMB2-1.2_000778",478.713121124446,499.67639414281,489.793498000773,531.280741346503,618.067623322546,656.471780738768,604.98937741588,601.574833447214,202.864981572981,89.4168768439777,NA,"bifunctional aldolase/short-chain dehydrogenase"
"LMB2-1.2_000779",331.352734273964,349.527329893,286.846655079156,354.187160897668,398.953348833616,434.507779538306,372.056542221593,398.819355655773,119.87476183858,30.589984183466,NA,"rhamnulokinase"
"LMB2-1.2_000780",251.428456660144,267.068417559088,260.769686435597,288.596945916619,276.99351680676,350.020155739191,299.712214567394,321.865956494005,92.2113552604461,61.1799683669321,NA,"Gfo/Idh/MocA family oxidoreductase"
"LMB2-1.2_000781",633.566409001224,611.67282731275,529.475841588799,666.560559744918,742.094571146468,874.020052472378,674.153734623741,796.300391326123,495.636034524898,428.259778568525,NA,"glycoside hydrolase family 3 C-terminal domain-containing protein"
"LMB2-1.2_000782",193.98288212521,214.147026061204,212.017092884594,195.950767255886,276.99351680676,271.420171229213,289.377310616794,228.852717507172,110.653626312535,37.6492113027274,NA,"TetR/AcrR family transcriptional regulator"
"LMB2-1.2_000783",695.174706328543,648.594728357785,680.268747223296,667.380437432181,667.678402452115,424.79317471123,562.059776390312,503.208314518693,1141.11552134802,1247.13012440285,NA,"LCP family protein"
"LMB2-1.2_000784",11.6556238186822,13.5380303831796,18.1404999259546,10.6584099344206,20.6711579706537,5.00449339576639,12.7198817853536,9.36823989795439,4.6105677630223,23.5307570642047,NA,NA
"LMB2-1.2_000785",311.371664870509,305.221048638958,304.987155005111,276.298780607672,314.201601153936,220.492091378178,280.632391889364,268.333157077122,523.299441103031,630.624289320685,NA,"Cof-type HAD-IIB family hydrolase"
"LMB2-1.2_000786",708.49541926418,710.131230099511,854.871059010609,754.287472282072,671.812634046245,498.388665825441,778.297766741323,691.911432463203,1742.79461442243,2178.94810414535,"serS;go_component=cytoplasm|0005737||IEA;go_function=serine-tRNA ligase activity|0004828||IEA;go_process=seryl-tRNA aminoacylation|0006434||IEA","serine--tRNA ligase"
"LMB2-1.2_000787",308.0414866366,359.373170171676,291.381780060645,333.69021871609,376.215075065897,411.840368275129,359.336660436239,402.834315612039,163.675155587292,103.5353310825,NA,"NAD(+)/NADH kinase"
"LMB2-1.2_000788",348.00362544351,369.219010450352,329.930342403299,350.907650148616,345.208338109917,330.002182156125,357.74667521307,386.774475786974,753.827829254147,804.751891595799,NA,"hypothetical protein"
"LMB2-1.2_000789",425.430269381899,479.984713585458,452.378716903492,486.187468547031,488.87288600596,462.474066161706,523.900131034251,423.578275386081,435.698653605608,392.963642972218,"cls;go_function=cardiolipin synthase activity|0008808||IEA;go_process=cardiolipin biosynthetic process|0032049||IEA","cardiolipin synthase"
"LMB2-1.2_000790",99.9053470172757,103.381322926099,64.6255309862131,104.124466282416,131.261853113651,102.150541666526,88.2441798858906,88.3291190378557,57.6320970377788,47.0615141284093,NA,"hypothetical protein"
"LMB2-1.2_000791",292.223140025531,360.603900206511,281.177748852296,314.833031909039,348.309011805515,450.404405618975,378.41648311427,342.609916268046,117.569477957069,47.0615141284093,NA,"DUF4192 domain-containing protein"
"LMB2-1.2_000792",765.108449240637,700.285389820835,741.492934473393,748.54832847123,630.470318104938,563.741461934861,593.859480853696,683.881512550671,1090.39927595477,1150.65402043961,"lysS;go_component=cytoplasm|0005737||IEA;go_function=lysine-tRNA ligase activity|0004824||IEA;go_process=lysyl-tRNA aminoacylation|0006430||IEA","lysine--tRNA ligase"
"LMB2-1.2_000793",581.116101817154,583.366036511557,553.285247741614,587.852301767658,592.228675859229,692.68076236696,639.969052325603,701.279672361157,527.910008866054,418.847475742843,NA,"DUF2207 domain-containing protein"
"LMB2-1.2_000794",245.600644750803,281.837177977102,226.756249074432,294.336089727461,279.060632603825,279.662866234004,243.267739144888,282.385516924054,193.643846046937,145.890693798069,NA,"DUF2520 domain-containing protein"
"LMB2-1.2_000795",668.53328045727,659.671298671296,763.034778135464,746.08869540944,674.913307741843,598.478533740769,589.884517795773,606.258953396191,594.763241429877,712.981939045401,NA,"PH domain-containing protein"
"LMB2-1.2_000796",197.31306035912,168.610014772328,214.284655375338,199.230278004938,194.308884924145,139.242669188088,193.183204615058,169.966638148601,198.254413809959,214.129889284262,NA,"PH domain-containing protein"
"LMB2-1.2_000797",71.5988320290476,76.3052621597395,60.0904060047245,74.608869540944,70.2819371002226,59.1707748558262,54.8544901993374,69.5926392419469,25.3581226966227,47.0615141284093,NA,"DUF3180 domain-containing protein"
"LMB2-1.2_000798",164.011278020028,153.841254354313,180.271218014173,171.354436637992,160.201474272566,161.615698486809,122.428862184028,133.831998542206,133.706465127647,138.831466678807,"folK;go_function=2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity|0003848||IEA;go_process=folic acid-containing compound biosynthetic process|0009396||IEA","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase"
"LMB2-1.2_000799",102.402980692708,97.2276727519261,105.441655819611,113.962998529574,115.758484635661,78.0112205810644,136.738729192551,90.3365990159888,133.706465127647,101.18225537608,"folB;go_function=dihydroneopterin aldolase activity|0004150||IEA;go_process=folic acid-containing compound metabolic process|0006760||IEA","dihydroneopterin aldolase"
"LMB2-1.2_000800",222.289397113438,164.917824667824,163.264499333591,176.273702761571,159.167916374034,208.716812799904,140.713692250474,173.981598104867,154.454020061247,120.006861027444,"folP;go_function=dihydropteroate synthase activity|0004156||IEA;go_process=folic acid-containing compound biosynthetic process|0009396||IEA","dihydropteroate synthase"
"LMB2-1.2_000801",195.647971242165,220.300676235377,188.207686731779,218.907342499253,194.308884924145,155.728059197672,165.358463209597,177.996558061133,225.917820388093,265.897554825513,NA,"GTP cyclohydrolase I"
"LMB2-1.2_000802",1176.38546112842,1195.03886382431,1321.98893210394,1191.28227959332,1104.87339353144,685.026831291082,1007.25563887769,892.659430276511,2344.47370749684,2468.37641603507,"ftsH;go_function=metalloendopeptidase activity|0004222||IEA,ATP hydrolysis activity|0016887||IEA;go_process=proteolysis|0006508||IEA,cell division|0051301||IEA","ATP-dependent zinc metalloprotease FtsH"
"LMB2-1.2_000803",386.300675133466,348.296599858166,383.21806093579,344.348628650511,343.141222312851,285.550505523141,278.24741405461,258.295757186457,433.393369724097,576.503548073014,"hpt;go_process=purine ribonucleoside salvage|0006166||IEA","hypoxanthine phosphoribosyltransferase"
"LMB2-1.2_000804",223.121941671916,194.455345503852,197.277936694756,226.286241684621,216.013600793331,220.786473342635,243.267739144888,240.89759737597,608.594944718944,658.86119779773,NA,"DUF937 domain-containing protein"
"LMB2-1.2_000805",295.553318259441,302.759588569289,214.284655375338,261.540982236936,204.644463909472,307.923534821862,231.342849971119,281.716356931343,126.790613483113,122.359936733864,"tilS;go_function=ligase activity%2C forming carbon-nitrogen bonds|0016879||IEA;go_process=tRNA modification|0006400||IEA","tRNA lysidine(34) synthetase TilS"
"LMB2-1.2_000806",194.815426683688,204.301185782528,160.996936842847,185.292357321465,242.886106155181,207.539284942077,234.522820417457,185.357317980955,108.348342431024,134.125315265967,NA,"TMEM175 family protein"
"LMB2-1.2_000807",443.7462496684,413.525291704395,464.850310602586,397.640678322614,331.772085428992,203.712319404138,290.967295839964,260.30323716459,841.42861675157,967.114115338811,NA,"inorganic diphosphatase"
"LMB2-1.2_000808",979.072400769302,918.124605986543,984.122120983035,917.443132047433,726.591202668478,623.501000719601,647.123985829864,721.354472142488,1768.15273711905,2449.5518103837,NA,"M23 family metallopeptidase"
"LMB2-1.2_000809",34.1343268975692,36.9219010450352,30.6120936250483,30.3354744287355,60.9799160134284,40.9190930595017,46.1095714719068,34.1271596282624,32.2739743411561,21.1776813577842,NA,NA
"LMB2-1.2_000810",14.9858020525914,18.4609505225176,17.0067186805824,32.7951074905248,26.8725053618498,38.2696553793901,31.0047118517994,20.7439597740419,9.22113552604461,14.1184542385228,NA,NA
"LMB2-1.2_000811",29.9716041051827,38.1526310798697,20.4080624166989,18.0373091197887,27.9060632603825,26.4943768011162,39.74963057923,16.0598398250647,13.8317032890669,23.5307570642047,NA,NA
"LMB2-1.2_000812",76.5940993799114,83.6896423687465,90.7024996297728,72.1492364791547,100.25511615767,63.5865043226789,63.599408926768,68.2543192565249,57.6320970377788,87.0638011375572,NA,NA
"LMB2-1.2_000813",171.504179046323,206.762645852197,210.883311639222,212.348321001148,234.61764296692,248.163996037122,252.807650483903,205.432117762286,94.5166391419572,77.6514983118754,NA,"type IV toxin-antitoxin system AbiEi family antitoxin domain-containing protein"
"LMB2-1.2_000814",156.518376993732,185.840235260011,166.665843069708,169.714681263466,191.208211228547,211.366250480016,227.367886913196,189.372277937221,149.843452298225,129.419163853126,NA,NA
"LMB2-1.2_000815",205.638505943893,249.838197071405,195.010374204011,187.751990383255,252.188127241975,203.712319404138,258.372598764995,190.710597922643,96.8219230234684,35.296135596307,NA,NA
"LMB2-1.2_000816",237.27519916603,273.222067733261,231.291374055921,260.721104549673,288.362653690619,273.775226944867,346.616778650886,249.596677281213,99.1272069049795,56.4738169540912,NA,"site-specific integrase"
"LMB2-1.2_000817",44.1248615992968,30.7682508708627,26.0769686435597,36.8944959268405,33.0738527530459,20.6067375119793,33.3896896865532,21.4131197667529,25.3581226966227,2.35307570642047,NA,NA
"LMB2-1.2_000818",259.753902244917,292.913748290613,266.438592662458,271.379514484093,285.261979995021,284.667359629771,297.32723673264,207.439597740419,106.043058549513,96.4761039632391,NA,NA
"LMB2-1.2_000819",68.2686537951384,81.2281822990775,58.9566247593523,59.8510711702079,84.7517476796802,72.1235812919275,73.1393202657832,70.930959227369,46.105677630223,7.0592271192614,NA,NA
"LMB2-1.2_000820",356.329071028283,427.063322087574,350.338404819997,374.684103079246,438.228548977859,440.395418827443,478.585552173929,394.804395699507,138.317032890669,176.480677981535,NA,"hypothetical protein"
"LMB2-1.2_000821",99.0728024587984,145.226144110472,105.441655819611,121.341897714942,164.335705866697,170.152775456057,170.923411490689,114.426358753586,80.6849358528903,40.0022870091479,NA,NA
"LMB2-1.2_000822",233.945020932121,306.451778673792,223.354905338316,269.739759109567,268.725053618498,320.581959293506,288.58231800521,279.70887695321,193.643846046937,181.186829394376,NA,NA
"LMB2-1.2_000823",361.324338379147,444.293542575257,387.753185917279,382.063002264615,415.490275210139,331.474091978409,406.24122451973,303.129476698096,682.364028927301,588.268926605116,NA,"ParB N-terminal domain-containing protein"
"LMB2-1.2_000824",272.242070622076,349.527329893,265.304811417085,247.603061553463,326.604295936329,267.298823726817,310.842111129578,235.544317434282,315.823891767028,268.250630531933,NA,NA
"LMB2-1.2_000825",416.272279238649,439.370622435919,419.499060787699,403.379822133456,493.007117600091,434.802161502763,492.895419182452,438.968955218434,396.508827619918,315.312144660342,NA,"VCBS repeat domain-containing M23 family metallopeptidase"
