"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","product"
"LMB2-1.2_001913",242.314297463117,-0.233706721359442,0.424456424528543,-0.550602388970853,0.581906270847032,0.81769312346974,NA,"aldo/keto reductase"
"LMB2-1.2_002113",166.802066018145,-0.264166204555968,0.480273219327074,-0.550033176794866,0.582296618228451,0.81769312346974,NA,"ATP-binding cassette domain-containing protein"
"LMB2-1.2_003351",508.32493659937,0.183509823622336,0.333430595262894,0.550368881048985,0.582066388268742,0.81769312346974,NA,"site-specific integrase"
"LMB2-1.2_000062",112.446602006603,-0.155648384438503,0.281855904259222,-0.552226801306789,0.580792974102126,0.81728643429254,NA,"hypothetical protein"
"LMB2-1.2_000814",177.731637929725,0.0947170072593356,0.171512973955848,0.552243979418831,0.580781206352563,0.81728643429254,NA,NA
"LMB2-1.2_001242",448.613955702574,0.0740884244669174,0.133940680026281,0.553143559166494,0.580165111378786,0.81728643429254,NA,"glycine betaine/L-proline ABC transporter ATP-binding protein"
"LMB2-1.2_001268",160.724141128127,-0.214134883645041,0.387453037339236,-0.552673131989295,0.580487254522101,0.81728643429254,NA,"carbohydrate ABC transporter permease"
"LMB2-1.2_001754",436.24955663434,-0.215163526436419,0.38860116214637,-0.553687295344156,0.579792871499616,0.817245730932875,NA,"amylo-alpha-1%2C6-glucosidase"
"LMB2-1.2_000369",534.719899309186,-0.0981943355478806,0.17639605545774,-0.556669678882958,0.577753137023236,0.817147549721105,"ptsP;go_function=phosphoenolpyruvate-protein phosphotransferase activity|0008965||IEA;go_process=regulation of nitrogen utilization|0006808||IEA,phosphoenolpyruvate-dependent sugar phosphotransferase system|0009401||IEA","phosphoenolpyruvate--protein phosphotransferase"
"LMB2-1.2_000730",309.10768289604,-0.198895436022686,0.356262559013215,-0.558283296941424,0.576650948847754,0.817147549721105,NA,"ATP-binding protein"
"LMB2-1.2_000842",164.890186962785,-0.140856767848307,0.254188125111413,-0.554143777513479,0.579480451926405,0.817147549721105,NA,"hypothetical protein"
"LMB2-1.2_001038",403.068690600879,-0.266946637965167,0.480786403662242,-0.555229174393833,0.578737916146824,0.817147549721105,NA,"arsenic transporter"
"LMB2-1.2_001345",304.7123064457,-0.26797323985327,0.482916110120523,-0.554906399346236,0.578958684539239,0.817147549721105,NA,"mandelate racemase/muconate lactonizing enzyme family protein"
"LMB2-1.2_001561",140.50345755779,-0.235712499351007,0.424851703242418,-0.554811237785036,0.579023779724294,0.817147549721105,NA,"ATP-dependent Clp protease proteolytic subunit"
"LMB2-1.2_001858",338.578646448556,-0.171224463753448,0.308718690668602,-0.554629405115128,0.579148171765019,0.817147549721105,NA,"epoxide hydrolase"
"LMB2-1.2_001947",180.376882797237,-0.112154444890801,0.201597872643734,-0.556327521813695,0.57798697610555,0.817147549721105,NA,"MarR family transcriptional regulator"
"LMB2-1.2_002255",135.180324728315,-0.163972476216815,0.295802176336551,-0.554331540922317,0.579351968276061,0.817147549721105,NA,"glutaminase"
"LMB2-1.2_002278",227.136411166923,-0.232791489278268,0.417736876815783,-0.557268228394704,0.577344179752782,0.817147549721105,NA,"glycosyltransferase"
"LMB2-1.2_002440",255.412737712199,0.0854219995782932,0.15374919950043,0.555593133855988,0.578489026313477,0.817147549721105,NA,"DUF1295 domain-containing protein"
"LMB2-1.2_002778",481.001023363828,0.102048798630225,0.183837019734321,0.555104726880934,0.57882302980508,0.817147549721105,NA,"ABC transporter permease"
"LMB2-1.2_003714",1058.37240436621,-0.148681378011426,0.267090778357119,-0.556669829359023,0.577753034193757,0.817147549721105,NA,"relaxase/mobilization nuclease domain-containing protein"
"LMB2-1.2_000164",593.073795204148,0.258400391918371,0.462308673141791,0.558934770058097,0.576206238689138,0.817065524721075,NA,"Gfo/Idh/MocA family oxidoreductase"
"LMB2-1.2_000571",193.074088005832,-0.153575075488468,0.274807381994414,-0.558846252141761,0.57626665350203,0.817065524721075,NA,"MurR/RpiR family transcriptional regulator"
"LMB2-1.2_001158",360.074646217901,-0.230549100385492,0.412364714834524,-0.559090271528222,0.576100113828312,0.817065524721075,NA,NA
"LMB2-1.2_002182",141.13239614893,-0.18710513968027,0.333963323835361,-0.560256550124978,0.575304459590265,0.817065524721075,NA,NA
"LMB2-1.2_003081",182.616569197852,-0.228079575962968,0.407563552688841,-0.559617204380142,0.575740567347395,0.817065524721075,NA,NA
"LMB2-1.2_001973",142.94432737053,-0.171176214077057,0.305255519243894,-0.560763698887589,0.574958636543708,0.816931519884391,NA,"Lrp/AsnC family transcriptional regulator"
"LMB2-1.2_003137",245.400867236952,0.255079044522279,0.454810136418374,0.560847316489084,0.574901627422254,0.816931519884391,NA,"flagellar assembly protein FliW"
"LMB2-1.2_000445",243.537649429182,0.0616663999398796,0.109698899107688,0.562142377375581,0.574019017483475,0.816417555265162,NA,"TetR/AcrR family transcriptional regulator"
"LMB2-1.2_001140",790.455527310983,0.0667391553755678,0.118751640200876,0.562006177452995,0.574111810253309,0.816417555265162,NA,"BCCT family transporter"
"LMB2-1.2_001634",724.114589170265,-0.256042534808265,0.455379227115074,-0.562262219184546,0.573937375343548,0.816417555265162,"aceE;go_component=cytosolic pyruvate dehydrogenase complex|0045250||IEA;go_function=pyruvate dehydrogenase activity|0004738||IEA;go_process=acetyl-CoA biosynthetic process from pyruvate|0006086||IEA","pyruvate dehydrogenase (acetyl-transferring)%2C homodimeric type"
"LMB2-1.2_002321",1214.29972752358,0.364266697199083,0.646762245489855,0.563215771698593,0.573287964516751,0.816280578918521,"rplW;go_component=ribosome|0005840||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA","50S ribosomal protein L23"
"LMB2-1.2_002249",187.812084595382,-0.221196257109643,0.392178258064654,-0.564019683807094,0.572740736205765,0.815846516321881,NA,"YidC/Oxa1 family membrane protein insertase"
"LMB2-1.2_000609",249.667029835063,-0.195870311516971,0.346233507538561,-0.565717376430286,0.571585920942367,0.814757660500917,NA,"ABC transporter substrate-binding protein"
"LMB2-1.2_000890",410.071706383859,0.132927562587566,0.234630851637949,0.566539147173544,0.571027328860283,0.814757660500917,NA,"MoxR family ATPase"
"LMB2-1.2_001632",449.314226184561,-0.300851559948537,0.531297483328655,-0.566258206351098,0.571218266897985,0.814757660500917,NA,"purine permease"
"LMB2-1.2_001726",323.509477083213,-0.104112269445128,0.184106844420759,-0.565499179417734,0.571734282264755,0.814757660500917,NA,"cation diffusion facilitator family transporter"
"LMB2-1.2_001912",336.398168832961,-0.221076541116464,0.39072495709577,-0.565811159747023,0.571522159349026,0.814757660500917,NA,"L-fuconate dehydratase"
"LMB2-1.2_002557",143.815561361276,-0.0929106693795135,0.164031537659418,-0.56641954776054,0.571108609443149,0.814757660500917,NA,"3-oxoacyl-ACP reductase"
"LMB2-1.2_002658",3434.90432672474,0.396674626839423,0.700923840222798,0.565931138414888,0.571440592939648,0.814757660500917,NA,"BMP family ABC transporter substrate-binding protein"
"LMB2-1.2_000131",437.951456977124,0.0718921123350029,0.126537260156965,0.568149746926899,0.569933290967292,0.814605289764716,NA,"HAMP domain-containing histidine kinase"
"LMB2-1.2_000041",265.993058184527,-0.300909437734002,0.518294899332328,-0.580575726524872,0.561526435758697,0.813861153275979,NA,"phage portal protein"
"LMB2-1.2_000064",485.191729467182,-0.148327187285846,0.258549527703569,-0.573689647021538,0.566177835393855,0.813861153275979,NA,"glycoside hydrolase family 15 protein"
"LMB2-1.2_000096",256.127752465374,0.0810921815796026,0.142363205301958,0.569614749875874,0.568939022145057,0.813861153275979,NA,"MerR family transcriptional regulator"
"LMB2-1.2_000190",286.757239349117,-0.232193203685404,0.405890085001376,-0.572059314246656,0.567281791444675,0.813861153275979,NA,NA
"LMB2-1.2_000234",182.220905948985,-0.0927542211100079,0.158725612831298,-0.584368328812766,0.558972530088378,0.813861153275979,NA,"AzlC family ABC transporter permease"
"LMB2-1.2_000479",180.404400373864,-0.091931061459546,0.157558589890981,-0.583472227843341,0.55957544753041,0.813861153275979,NA,"PHP domain-containing protein"
"LMB2-1.2_000480",235.872535986258,-0.0915367258258046,0.159783350951241,-0.572880248667071,0.566725778802506,0.813861153275979,NA,"ATP-grasp domain-containing protein"
"LMB2-1.2_000490",360.632403844532,-0.226298818703545,0.396848817947508,-0.570239366905405,0.568515358894362,0.813861153275979,NA,"Hsp70 family protein"
"LMB2-1.2_000747",107.645259193464,-0.116294944944615,0.200788238957244,-0.579192016168732,0.562459617315267,0.813861153275979,NA,NA
"LMB2-1.2_000828",583.090218263199,-0.10972315151734,0.190639589748158,-0.575552809688107,0.564917485753824,0.813861153275979,NA,"cell division initiation protein"
"LMB2-1.2_000888",772.850642668388,-0.0581334392353462,0.101261637447388,-0.574091439767108,0.565905925738326,0.813861153275979,NA,"DUF3488 and transglutaminase-like domain-containing protein"
"LMB2-1.2_000929",1071.12464126997,0.0603241256830648,0.105706157909823,0.570677497658431,0.568218274985834,0.813861153275979,NA,"efflux RND transporter permease subunit"
"LMB2-1.2_001037",192.947294703474,-0.240964430307431,0.416575081602352,-0.578441776643395,0.562965895684396,0.813861153275979,NA,"GntR family transcriptional regulator"
"LMB2-1.2_001040",431.020412905938,-0.304464544892111,0.52002696906028,-0.585478375174074,0.558226102948355,0.813861153275979,"kdpA;go_component=potassium ion-transporting ATPase complex|0031004||IEA;go_function=P-type potassium transmembrane transporter activity|0008556||IEA;go_process=potassium ion transport|0006813||IEA","potassium-transporting ATPase subunit KdpA"
"LMB2-1.2_001071",239.85847778327,-0.268936166212741,0.469520529884571,-0.572788939130855,0.566787609140034,0.813861153275979,NA,"iron ABC transporter permease"
"LMB2-1.2_001124",170.487391675547,-0.257761694805193,0.443895176141837,-0.580681450619844,0.561455165672481,0.813861153275979,NA,NA
"LMB2-1.2_001139",1229.96799784349,0.200277917597406,0.349470083862718,0.573090306854653,0.5665835499841,0.813861153275979,NA,"SDR family oxidoreductase"
"LMB2-1.2_001204",735.649912981065,-0.176423868019447,0.30985106194715,-0.569382808988207,0.569096380663761,0.813861153275979,NA,"MMPL family transporter"
"LMB2-1.2_001212",281.177110387544,-0.280581096478541,0.491687805101553,-0.570648882415519,0.568237675895479,0.813861153275979,NA,"tartrate dehydrogenase"
"LMB2-1.2_001222",246.751853888707,-0.232619462123438,0.405425554439153,-0.573766156514809,0.566126053444384,0.813861153275979,NA,"M20 family metallopeptidase"
"LMB2-1.2_001235",211.422729273189,-0.211049985230625,0.362237509097628,-0.582628744760235,0.560143250537005,0.813861153275979,NA,"sugar ABC transporter permease"
"LMB2-1.2_001337",370.917295517834,-0.178666780790485,0.309648460870382,-0.576998769147039,0.563940287002023,0.813861153275979,NA,"D-galactonate dehydratase family protein"
"LMB2-1.2_001346",280.339905542379,-0.294145477792532,0.513262900959985,-0.573089302270581,0.566584230139677,0.813861153275979,NA,"alcohol dehydrogenase catalytic domain-containing protein"
"LMB2-1.2_001374",344.245590528482,-0.203573245443724,0.348087473039659,-0.58483358698901,0.558659618097822,0.813861153275979,NA,"glycoside hydrolase family 32 protein"
"LMB2-1.2_001404",384.96912508711,-0.110089485524466,0.193386092834693,-0.569273022225906,0.569170871898887,0.813861153275979,NA,"Xaa-Pro peptidase family protein"
"LMB2-1.2_001411",138.296161114399,0.10963203187438,0.188861677632985,0.580488499564366,0.561585239962362,0.813861153275979,NA,"hypothetical protein"
"LMB2-1.2_001417",344.362252572868,0.08866043320399,0.152430512959448,0.581644917954039,0.560805880591375,0.813861153275979,NA,"DUF4097 family beta strand repeat-containing protein"
"LMB2-1.2_001441",553.027340329247,-0.144895823041958,0.24941427824727,-0.580944379207946,0.561277940817838,0.813861153275979,"murJ;go_process=peptidoglycan biosynthetic process|0009252||IEA,lipid translocation|0034204||IEA","murein biosynthesis integral membrane protein MurJ"
"LMB2-1.2_001467",209.844985763811,-0.171950123307999,0.302042429636449,-0.569291286376439,0.569158479197358,0.813861153275979,NA,"Lrp/AsnC family transcriptional regulator"
"LMB2-1.2_001468",880.513843724726,0.162159150564187,0.279580488248516,0.580008825294152,0.561908666387988,0.813861153275979,NA,"ABC transporter substrate-binding protein"
"LMB2-1.2_001487",907.91777459723,0.351648900813867,0.609041743062118,0.577380622625076,0.563682361280998,0.813861153275979,"rpsR;go_component=organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA","30S ribosomal protein S18"
"LMB2-1.2_001566",340.728071702556,-0.190776892410911,0.328562897031788,-0.580640401379386,0.561482837018131,0.813861153275979,NA,"DMT family transporter"
"LMB2-1.2_001756",277.982523932147,-0.228754198086699,0.392882459175579,-0.582245892490885,0.560401065266263,0.813861153275979,NA,"sugar ABC transporter permease"
"LMB2-1.2_001824",155.06415400153,-0.257169762512409,0.447448205356054,-0.574747556106004,0.565462039693084,0.813861153275979,NA,"response regulator transcription factor"
"LMB2-1.2_001923",338.533377429045,-0.197382264677405,0.338796774802684,-0.582597826653932,0.560164068818188,0.813861153275979,"xylB;go_function=xylulokinase activity|0004856||IEA,protein binding|0005515||IEA;go_process=xylulose metabolic process|0005997||IEA,D-xylose metabolic process|0042732||IEA","xylulokinase"
"LMB2-1.2_002093",210.301485642179,-0.107470662019266,0.185534385484378,-0.579249295157287,0.562420973210764,0.813861153275979,NA,"MarR family transcriptional regulator"
"LMB2-1.2_002153",242.05733272045,0.108228146194229,0.186746351655966,0.579546241383138,0.562220654666137,0.813861153275979,NA,"nucleoside hydrolase"
"LMB2-1.2_002154",152.355775651871,0.110148320285511,0.191215884673237,0.576041684370211,0.564587006598007,0.813861153275979,NA,"aldolase"
"LMB2-1.2_002172",265.529207644355,-0.292190299005759,0.508299921343858,-0.574838371474184,0.565400613048256,0.813861153275979,NA,"ABC transporter ATP-binding protein"
"LMB2-1.2_002337",1705.13941248695,0.375350328960208,0.651059611800771,0.576522214182545,0.564262259256486,0.813861153275979,"rplO;go_component=organellar large ribosomal subunit|0000315||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA","50S ribosomal protein L15"
"LMB2-1.2_002475",778.347779708315,0.141818357457065,0.246545068046602,0.575222853090121,0.565140588897143,0.813861153275979,NA,"RNA degradosome polyphosphate kinase"
"LMB2-1.2_002604",234.752117548689,0.0781366845757873,0.134040042004952,0.582935393088734,0.559936793413589,0.813861153275979,NA,"ABC transporter permease"
"LMB2-1.2_002614",263.76804178171,0.134908873414163,0.233871605761791,0.576850160902276,0.56404068089126,0.813861153275979,NA,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase"
"LMB2-1.2_002631",244.974285585945,-0.167480643772493,0.29321542980851,-0.571186324955236,0.567873346993844,0.813861153275979,NA,"pseudouridine synthase"
"LMB2-1.2_002674",488.258340830729,0.0652709237954615,0.112791695168496,0.578685546821116,0.562801370019241,0.813861153275979,NA,"PRD domain-containing protein"
"LMB2-1.2_002676",752.337359121953,0.208953428862509,0.357160480842932,0.585040731184366,0.558520329495992,0.813861153275979,NA,"phospho-sugar mutase"
"LMB2-1.2_003323",141.622965955341,-0.18863476305968,0.322962950152978,-0.584075550989145,0.559169483073823,0.813861153275979,NA,"M23 family metallopeptidase"
"LMB2-1.2_003471",425.519972937074,0.282555839068431,0.48670687664387,0.580546223256222,0.561546325104139,0.813861153275979,"rimM;go_process=rRNA processing|0006364||IEA","ribosome maturation factor RimM"
"LMB2-1.2_003725",147.475096245738,0.0891288241363762,0.156362897100795,0.570012616732994,0.568669140841596,0.813861153275979,NA,NA
"LMB2-1.2_000188",153.118105449401,-0.266277905072106,0.451401945991797,-0.589890910831265,0.555263788119018,0.813405808982313,NA,NA
"LMB2-1.2_000410",146.228936971409,0.0863733854577215,0.146240610528499,0.590625170023407,0.554771596335388,0.813405808982313,NA,"NUDIX domain-containing protein"
"LMB2-1.2_000436",171.455361342311,-0.252242457374742,0.428149698026447,-0.589145475373337,0.555763689748063,0.813405808982313,NA,"SDR family oxidoreductase"
"LMB2-1.2_000673",265.349409413013,-0.233508638962416,0.397415423380118,-0.587568134563996,0.556822204884818,0.813405808982313,NA,"SDR family oxidoreductase"
"LMB2-1.2_000743",430.914950042742,0.0591579126628292,0.0999272796363264,0.592009638190167,0.553844134348668,0.813405808982313,NA,"SufS family cysteine desulfurase"
"LMB2-1.2_000787",310.992356164411,-0.197555214310223,0.336059145845199,-0.587858467036705,0.556627296055552,0.813405808982313,NA,"NAD(+)/NADH kinase"
"LMB2-1.2_000956",134.755841483639,-0.181297575860679,0.306318064803944,-0.591860542004653,0.553943978123163,0.813405808982313,NA,NA
"LMB2-1.2_001234",159.957228586509,-0.255717243827611,0.434736019617776,-0.588212690663267,0.556389540242815,0.813405808982313,NA,"carbohydrate ABC transporter permease"
"LMB2-1.2_001285",370.376799072668,-0.0592139138044146,0.100678106832547,-0.588150846965192,0.556431046324115,0.813405808982313,NA,"AAA family ATPase"
"LMB2-1.2_001317",199.636541091902,-0.0803111773081774,0.136278903313919,-0.589314819500566,0.555650105428629,0.813405808982313,NA,"Na(+)/H(+) antiporter subunit C"
"LMB2-1.2_001551",247.344897600729,-0.168798845806227,0.285947253115145,-0.590314626097337,0.554979735445479,0.813405808982313,NA,"LacI family transcriptional regulator"
"LMB2-1.2_001831",206.903813543171,0.109593589909453,0.184801643964376,0.593033630861959,0.553158645436245,0.813405808982313,NA,NA
"LMB2-1.2_002069",329.790982662824,0.108403457817684,0.184246086115209,0.588362337042533,0.556289112088783,0.813405808982313,NA,"Ldh family oxidoreductase"
"LMB2-1.2_002140",362.810919471479,-0.0947138703042048,0.160768333294239,-0.589132625582793,0.555772308960778,0.813405808982313,NA,"hemolysin family protein"
"LMB2-1.2_002810",190.448661726193,0.0789628508054845,0.133823326208368,0.590052967914847,0.555155138973408,0.813405808982313,NA,"methyltransferase domain-containing protein"
"LMB2-1.2_003103",263.812319736107,-0.17606441808291,0.29979313708202,-0.587286352838493,0.557011405140889,0.813405808982313,NA,"glycosyltransferase family 2 protein"
"LMB2-1.2_003630",176.659384734888,0.183832418260677,0.311113742506557,0.590884918099696,0.554597531976686,0.813405808982313,NA,"hypothetical protein"
"LMB2-1.2_000241",254.043919758463,0.072648403042531,0.122072713209565,0.595124013650895,0.551760577961529,0.812731516757514,NA,"CPBP family intramembrane metalloprotease"
"LMB2-1.2_000780",246.984667380617,-0.242831672590341,0.407749087149848,-0.595541915955535,0.551481289361074,0.812731516757514,NA,"Gfo/Idh/MocA family oxidoreductase"
"LMB2-1.2_001097",472.412478633408,-0.260262522365291,0.436937002310473,-0.595652281653998,0.551407542378642,0.812731516757514,NA,"alpha/beta hydrolase"
"LMB2-1.2_001110",277.921990588566,-0.264866296216812,0.445827488107663,-0.594100416152109,0.552444952567199,0.812731516757514,NA,"ABC transporter permease"
"LMB2-1.2_001376",358.255854130156,-0.221151707290008,0.371781594775014,-0.594843075606901,0.551948370924848,0.812731516757514,NA,"right-handed parallel beta-helix repeat-containing protein"
"LMB2-1.2_001413",301.206800961811,-0.196595664731034,0.329951513799173,-0.595831982909748,0.551287475358963,0.812731516757514,NA,"helix-turn-helix transcriptional regulator"
"LMB2-1.2_001936",292.406690866641,0.107325998378559,0.179440014154935,0.598116305797268,0.549762330959082,0.812731516757514,NA,"NAD(P)-dependent oxidoreductase"
"LMB2-1.2_001984",227.452049081114,-0.233446704677385,0.39287954652907,-0.594194090122001,0.552382305083512,0.812731516757514,NA,"carbohydrate kinase"
"LMB2-1.2_002098",168.424629526025,-0.258519442084248,0.434083454834204,-0.595552397137523,0.55147428556781,0.812731516757514,NA,NA
"LMB2-1.2_002119",323.167720703593,-0.131576043476551,0.221272729126712,-0.594632894870676,0.552088886708255,0.812731516757514,NA,"hypothetical protein"
"LMB2-1.2_002964",233.866639668507,-0.179760618238802,0.300215154775637,-0.598772631492052,0.549324515324349,0.812731516757514,NA,"GTP-binding protein"
"LMB2-1.2_003135",487.588827016664,0.208054196817612,0.349187179611102,0.5958242712385,0.551292627632067,0.812731516757514,"flgK;go_component=bacterial-type flagellum hook|0009424||IEA;go_function=structural molecule activity|0005198||IEA;go_process=cilium or flagellum-dependent cell motility|0001539||IEA","flagellar hook-associated protein FlgK"
"LMB2-1.2_003177",129.628408432077,-0.157748682086922,0.263798977274977,-0.59798822465672,0.549847790184335,0.812731516757514,NA,"MBL fold metallo-hydrolase"
"LMB2-1.2_003466",343.970239338731,0.199224447441448,0.333672697327061,0.597065474752258,0.550463667447061,0.812731516757514,NA,"MFS transporter permease"
"LMB2-1.2_003473",1208.66025528246,0.387501392088101,0.651471980097785,0.594808992444982,0.551971155940665,0.812731516757514,"rpsP;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA","30S ribosomal protein S16"
"LMB2-1.2_000192",177.872905093822,-0.161910062678631,0.269891115157858,-0.599908828358171,0.548566998430292,0.812352185092988,NA,"carbon-nitrogen hydrolase"
"LMB2-1.2_000954",231.191210786765,-0.193551823016634,0.322270778977516,-0.600587566861398,0.548114721070879,0.812352185092988,NA,"sugar ABC transporter permease"
"LMB2-1.2_001559",210.265174272696,-0.256996720019051,0.428158328998065,-0.600237581785341,0.54834791059429,0.812352185092988,NA,NA
"LMB2-1.2_003629",337.680939091656,0.127982762849827,0.212893797710191,0.601157780200099,0.547734901919115,0.81219192945363,NA,"bifunctional riboflavin kinase/FAD synthetase"
"LMB2-1.2_000731",176.957069379882,-0.245629455401572,0.407676132562015,-0.602511247979932,0.546833878264321,0.811389121483373,NA,"response regulator"
"LMB2-1.2_001513",218.728052492037,-0.234869859159768,0.389525519175762,-0.602963984636368,0.546532648608815,0.811389121483373,NA,"MerR family transcriptional regulator"
"LMB2-1.2_002180",140.474493263824,-0.156906446771822,0.259643288180976,-0.604315435500324,0.545633946017935,0.811389121483373,NA,"hypothetical protein"
"LMB2-1.2_002269",517.602524376547,0.140537424486695,0.232334624150598,0.604892297049964,0.545250561668205,0.811389121483373,NA,"low specificity L-threonine aldolase"
"LMB2-1.2_002351",131.789021016403,-0.149943533384589,0.248937899559921,-0.60233308648327,0.546952441071234,0.811389121483373,NA,"acyl dehydratase"
"LMB2-1.2_002704",215.561679074258,-0.22280388661473,0.369731561844982,-0.602609865121944,0.546768256058929,0.811389121483373,"tadA","Flp pilus assembly complex ATPase component TadA"
"LMB2-1.2_002855",455.106720191208,0.200387552866439,0.332564079906507,0.602553206957208,0.546805957280507,0.811389121483373,"hisD;go_function=histidinol dehydrogenase activity|0004399||IEA;go_process=histidine biosynthetic process|0000105||IEA","histidinol dehydrogenase"
"LMB2-1.2_003053",382.292633648863,0.219633788251884,0.364314497643148,0.602868646932132,0.5465960749959,0.811389121483373,NA,"DUF4190 domain-containing protein"
"LMB2-1.2_003164",318.147900602334,-0.249867027827847,0.414527176981349,-0.602775985997872,0.54665772407162,0.811389121483373,NA,NA
"LMB2-1.2_003336",271.432873552601,0.0739141942547731,0.122319040476514,0.60427382332978,0.545661606792623,0.811389121483373,NA,"FAD-dependent oxidoreductase"
"LMB2-1.2_002781",133.902539130126,0.0987521511619914,0.162605239959209,0.60731223167694,0.543643722432546,0.810050805536941,"scpB;go_function=protein binding|0005515||IEA;go_process=chromosome segregation|0007059||IEA,chromosome condensation|0030261||IEA","SMC-Scp complex subunit ScpB"
"LMB2-1.2_001241",362.619598794794,0.0634973306902599,0.104481784866686,0.607735891679873,0.543362654286218,0.80999056436112,NA,"proline/glycine betaine ABC transporter permease"
"LMB2-1.2_003494",272.300253433441,-0.239311921833001,0.393127906544735,-0.608738066794476,0.542698070778022,0.809358310252025,NA,"permease"
"LMB2-1.2_001238",248.257805966692,-0.206687636167137,0.339328351766208,-0.609108066247118,0.542452811355055,0.80935113609092,NA,"glycoside hydrolase family 16 protein"
"LMB2-1.2_000026",109.461815623465,-0.295612762902193,0.483971430747226,-0.610806225577783,0.541327871435063,0.80908008566233,NA,NA
"LMB2-1.2_000620",145.167311622285,0.204303555878901,0.335063959790741,0.609744945432195,0.542030776342411,0.80908008566233,NA,"rhodanese-like domain-containing protein"
"LMB2-1.2_002036",194.653269141415,-0.185196139824684,0.303564159510028,-0.610072480636722,0.541813795325624,0.80908008566233,NA,"ATP-binding cassette domain-containing protein"
"LMB2-1.2_002284",231.742675747698,-0.253540350776107,0.41500158976424,-0.61093826392362,0.541240451917015,0.80908008566233,NA,"ATP-binding cassette domain-containing protein"
"LMB2-1.2_002620",246.16249819424,-0.105460556294231,0.172753215184143,-0.61046942704839,0.541550889835868,0.80908008566233,NA,"phosphotransferase"
"LMB2-1.2_001364",181.689612704916,-0.181062574985576,0.295552094355268,-0.61262490925857,0.540124383948681,0.808026078387227,NA,NA
"LMB2-1.2_000211",416.985250030535,-0.0894795383795773,0.145593884950001,-0.614583080946745,0.538830090635511,0.806448237029404,NA,"endonuclease/exonuclease/phosphatase family protein"
"LMB2-1.2_001105",206.979646205208,-0.290398044744313,0.472078070761639,-0.615148346704163,0.538456756171683,0.806247972096924,NA,NA
"LMB2-1.2_000366",174.075373626947,0.0877476104767454,0.142144886139139,0.617311060989233,0.537029572490259,0.804808594323172,NA,"TetR/AcrR family transcriptional regulator"
"LMB2-1.2_000598",217.095023903316,-0.156293259909295,0.252915446100734,-0.617966448150598,0.536597455670508,0.804808594323172,NA,"2'-5' RNA ligase family protein"
"LMB2-1.2_002940",707.066783961642,0.256044116794223,0.415004423508054,0.616967199120118,0.537256361094524,0.804808594323172,NA,"glutamate-5-semialdehyde dehydrogenase"
"LMB2-1.2_003488",149.202541628026,-0.235894751173327,0.381939885317628,-0.617622720856064,0.536824063786544,0.804808594323172,NA,NA
"LMB2-1.2_000465",293.332855151395,-0.117047877969985,0.188923325286194,-0.619552285524684,0.535552588690756,0.804685106152049,NA,"ADP-dependent glucokinase/phosphofructokinase"
"LMB2-1.2_000917",517.530363059447,0.082574713831969,0.133435244389016,0.618837355977939,0.536023510242351,0.804685106152049,NA,"ATP-binding cassette domain-containing protein"
"LMB2-1.2_000985",387.08491315269,-0.174627145528481,0.281708283070624,-0.619886442901296,0.535332551920754,0.804685106152049,NA,"histidine kinase"
"LMB2-1.2_001125",181.118197778287,-0.297560035521984,0.480750464990702,-0.61894903321152,0.535949935107891,0.804685106152049,NA,"alpha/beta hydrolase"
"LMB2-1.2_001151",384.102889103465,-0.255430476010196,0.41191742609849,-0.62010116549214,0.535191184912036,0.804685106152049,NA,"MFS transporter"
"LMB2-1.2_001571",442.271290476519,0.122574004627584,0.198165800245724,0.618542677271218,0.536217674717482,0.804685106152049,NA,"MFS transporter"
"LMB2-1.2_003596",366.410714513526,-0.277869261136864,0.448535623163346,-0.619503216215384,0.53558490380663,0.804685106152049,NA,"GDSL-type esterase/lipase family protein"
"LMB2-1.2_000544",196.001731413513,0.0718012821126498,0.115531661579521,0.621485756640215,0.534280063180233,0.804287429635359,NA,"hypothetical protein"
"LMB2-1.2_001593",203.052630616609,-0.134872279080383,0.216683258023641,-0.622439778276122,0.53365273103826,0.804287429635359,NA,"metal ABC transporter permease"
"LMB2-1.2_002236",196.037946867131,-0.233359364751871,0.375405979493473,-0.621618667520261,0.534192643196837,0.804287429635359,"phnC;go_component=cytoplasmic side of plasma membrane|0009898||IEA,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA;go_function=ATP binding|0005524||IEA,ABC-type phosphonate transporter activity|0015416||IEA;go_process=organic phosphonate transport|0015716||IEA","phosphonate ABC transporter ATP-binding protein"
"LMB2-1.2_003511",340.329751922263,0.105742682414907,0.169979984352947,0.622089023113111,0.533883332417941,0.804287429635359,NA,"LLM class flavin-dependent oxidoreductase"
